epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,14379.4,1.41977,2.7463,1.85948,0.71533,0.63329,0.68803,0.3511,1.69369,2.77515,1.98699,0.000361385,0.000361385,0.000361385
73,14577.6,1.41265,2.76294,1.84681,0.70608,0.62412,0.70736,0.3652,1.65555,2.70717,1.9388,0.00035788,0.00035788,0.00035788
74,14776.7,1.41008,2.69848,1.84954,0.69047,0.64494,0.69872,0.36758,1.63125,2.72783,1.92445,0.00035435,0.00035435,0.00035435
75,14976,1.39427,2.65925,1.84037,0.69624,0.6343,0.70256,0.36364,1.66773,2.66584,1.93953,0.000350794,0.000350794,0.000350794
76,15174.3,1.40272,2.70886,1.84754,0.72163,0.61616,0.69263,0.3642,1.67317,2.70853,1.96392,0.000347214,0.000347214,0.000347214
77,15371.7,1.40939,2.71555,1.85828,0.68877,0.65695,0.70935,0.37909,1.62634,2.61675,1.94921,0.000343611,0.000343611,0.000343611
78,15570.6,1.4105,2.68399,1.83517,0.71329,0.64756,0.72438,0.38185,1.63304,2.56514,1.93353,0.000339985,0.000339985,0.000339985
79,15769.1,1.40042,2.64564,1.83168,0.71523,0.66762,0.71466,0.37205,1.64863,2.61682,1.94784,0.000336338,0.000336338,0.000336338
80,15967,1.4013,2.63791,1.82849,0.69039,0.67876,0.72801,0.38216,1.6245,2.59605,1.91197,0.00033267,0.00033267,0.00033267
81,16165.8,1.39537,2.61275,1.82477,0.71271,0.6723,0.72332,0.37772,1.64104,2.58266,1.92017,0.000328982,0.000328982,0.000328982
82,16363.7,1.40241,2.60945,1.82554,0.70897,0.65584,0.72102,0.37616,1.64643,2.59513,1.9267,0.000325275,0.000325275,0.000325275
83,16561.8,1.38181,2.65399,1.81845,0.70968,0.64739,0.72206,0.38097,1.63398,2.54161,1.93721,0.00032155,0.00032155,0.00032155
84,16759.4,1.37725,2.57452,1.80346,0.70278,0.66907,0.71858,0.37407,1.64495,2.60431,1.95704,0.000317809,0.000317809,0.000317809
85,16958.1,1.38439,2.59603,1.82363,0.73537,0.66305,0.73526,0.38802,1.64251,2.52883,1.95668,0.000314051,0.000314051,0.000314051
86,17156.1,1.38727,2.58824,1.81619,0.69216,0.67563,0.71555,0.38078,1.63597,2.57024,1.94115,0.000310278,0.000310278,0.000310278
87,17354.4,1.37314,2.54779,1.81075,0.72456,0.67079,0.73107,0.38621,1.62562,2.52507,1.94092,0.00030649,0.00030649,0.00030649
88,17552.3,1.37376,2.51455,1.80804,0.71265,0.67754,0.73136,0.38369,1.64524,2.53477,1.95466,0.00030269,0.00030269,0.00030269
89,17749.6,1.37306,2.53367,1.81581,0.72621,0.65628,0.72472,0.37888,1.64295,2.5757,1.93894,0.000298877,0.000298877,0.000298877
90,17948.7,1.38008,2.51298,1.80676,0.7071,0.67499,0.7343,0.38388,1.64002,2.51383,1.92325,0.000295052,0.000295052,0.000295052
91,18146.6,1.35668,2.50504,1.79041,0.68217,0.68649,0.72504,0.38429,1.62709,2.53565,1.90109,0.000291218,0.000291218,0.000291218
92,18345.6,1.36843,2.49221,1.80696,0.70632,0.681,0.74014,0.39415,1.6286,2.47891,1.91037,0.000287373,0.000287373,0.000287373
93,18543.8,1.37098,2.52417,1.80409,0.673,0.69629,0.72822,0.39285,1.61992,2.5232,1.91441,0.00028352,0.00028352,0.00028352
94,18741.7,1.35526,2.46947,1.8042,0.67243,0.68597,0.72292,0.38545,1.64355,2.52276,1.93366,0.000279659,0.000279659,0.000279659
95,18939.4,1.35907,2.47701,1.79759,0.70953,0.66499,0.72939,0.38766,1.6166,2.51514,1.92144,0.000275792,0.000275792,0.000275792
96,19136.7,1.33661,2.43628,1.77961,0.70501,0.68574,0.74545,0.39897,1.61648,2.45964,1.89841,0.000271919,0.000271919,0.000271919
97,19336.5,1.34951,2.42401,1.78164,0.7081,0.67636,0.73439,0.39708,1.60327,2.47788,1.89691,0.000268041,0.000268041,0.000268041
98,19534.3,1.35363,2.42129,1.78212,0.7375,0.66213,0.73675,0.39724,1.61059,2.47272,1.89569,0.000264159,0.000264159,0.000264159
99,19731.7,1.33092,2.45067,1.77421,0.70268,0.67919,0.72475,0.38446,1.6356,2.55853,1.92608,0.000260274,0.000260274,0.000260274
100,19930,1.32722,2.39232,1.77485,0.69357,0.69485,0.73527,0.39573,1.62849,2.49204,1.91503,0.000256388,0.000256388,0.000256388
101,20164.8,1.34493,2.41406,1.78555,0.70623,0.67258,0.73163,0.38986,1.63443,2.48301,1.92439,0.0002525,0.0002525,0.0002525
102,20363.8,1.32496,2.3689,1.77169,0.73732,0.6679,0.74786,0.39369,1.62206,2.46213,1.92228,0.000248612,0.000248612,0.000248612
